2013 Congressional Districts,Zip Code,Zip Code Name,Zip Code Type,Zip Code Area Name,Percent of Population,Single Location Zip Code
52,92152,Spawars System Center,Unique Organization,San Diego,100.0,
52,92155,Naval Amphibious Base,Unique Organization,San Diego,100.0,
52,92159,San Diego,Po Box,San Diego,,*
52,92161,V A Hosp,Unique Organization,San Diego,,*
52,92166,San Diego,Po Box,San Diego,,*
52,92167,San Diego,Po Box,San Diego,,*
52,92169,San Diego,Po Box,San Diego,,*
52,92172,San Diego,Po Box,San Diego,,*
52,92177,San Diego,Po Box,San Diego,,*
52,92178,Coronado,Po Box,Coronado,,*
52,92182,San Diego State University,Unique Organization,San Diego,,*
52,92186,San Diego,Po Box,San Diego,,*
52,92187,San Diego Water Utilities,Unique Organization,San Diego,,*
52,92191,San Diego,Po Box,San Diego,,*
52,92192,San Diego,Po Box,San Diego,,*
52,92196,San Diego,Po Box,San Diego,,*
52,92197,San Diego,Non Unique,San Diego,,*
52,92198,San Diego,Po Box,San Diego,,*
52,92199,San Diego,Non Unique,San Diego,,*
53,91902,Bonita,Non Unique,Bonita,95.7,
53,91908,Bonita,Po Box,Bonita,,*
53,91910,Chula Vista,Non Unique,Chula Vista,35.4,
53,91911,Chula Vista,Non Unique,Chula Vista,21.4,
53,91913,Chula Vista,Non Unique,Chula Vista,100.0,
53,91914,Chula Vista,Non Unique,Chula Vista,100.0,
53,91915,Chula Vista,Non Unique,Chula Vista,100.0,
53,91917,Dulzura,Non Unique,Dulzura,0.0,
53,91921,Chula Vista,Po Box,Chula Vista,,*
53,91935,Jamul,Non Unique,Jamul,0.0,
53,91941,La Mesa,Non Unique,La Mesa,92.3,
53,91942,La Mesa,Non Unique,La Mesa,100.0,
53,91943,La Mesa,Po Box,La Mesa,,*
53,91944,La Mesa,Po Box,La Mesa,,*
53,91945,Lemon Grove,Non Unique,Lemon Grove,99.8,
53,91946,Lemon Grove,Po Box,Lemon Grove,,*
53,91950,National City,Non Unique,National City,0.1,
53,91976,Spring Valley,Po Box,Spring Valley,,*
53,91977,Spring Valley,Non Unique,Spring Valley,100.0,
53,91978,Spring Valley,Non Unique,Spring Valley,91.1,
53,91979,Spring Valley,Po Box,Spring Valley,,*
53,92019,El Cajon,Non Unique,El Cajon,1.3,
53,92020,El Cajon,Non Unique,El Cajon,83.0,
53,92021,El Cajon,Non Unique,El Cajon,2.4,
53,92022,El Cajon,Po Box,El Cajon,,*
53,92071,Santee,Non Unique,Santee,0.2,
53,92101,San Diego,Non Unique,San Diego,14.2,
53,92102,San Diego,Non Unique,San Diego,32.4,
53,92103,San Diego,Non Unique,San Diego,99.3,
53,92104,San Diego,Non Unique,San Diego,83.0,
53,92105,San Diego,Non Unique,San Diego,4.3,
53,92108,San Diego,Non Unique,San Diego,91.4,
53,92110,San Diego,Non Unique,San Diego,8.0,
53,92111,San Diego,Non Unique,San Diego,52.6,
53,92114,San Diego,Non Unique,San Diego,53.2,
53,92115,San Diego,Non Unique,San Diego,81.1,
53,92116,San Diego,Non Unique,San Diego,100.0,
53,92119,San Diego,Non Unique,San Diego,61.4,
53,92120,San Diego,Non Unique,San Diego,97.0,
53,92123,San Diego,Non Unique,San Diego,94.2,
53,92124,San Diego,Non Unique,San Diego,8.8,
53,92134,Naval Hospital,Unique Organization,San Diego,100.0,
53,92139,San Diego,Non Unique,San Diego,99.9,
53,92140,Mcrd San Diego,Unique Organization,San Diego,0.0,
53,92149,San Diego,Po Box,San Diego,,*
53,92154,San Diego,Non Unique,San Diego,0.0,
53,92160,San Diego,Po Box,San Diego,,*
53,92162,San Diego,Po Box,San Diego,,*
53,92163,San Diego,Po Box,San Diego,,*
53,92164,San Diego,Po Box,San Diego,,*
53,92168,San Diego,Po Box,San Diego,,*
53,92171,San Diego,Po Box,San Diego,,*
53,92175,San Diego,Po Box,San Diego,,*
53,92176,San Diego,Po Box,San Diego,,*
53,92190,San Diego,Po Box,San Diego,,*
53,92193,San Diego,Po Box,San Diego,,*
,90606,Whittier,Non Unique,Whittier,0.0,
